day_id,day_of_week,is_weekend,price_level_raw,price_duration_raw,price_ramp_raw,load_level_raw,load_duration_raw,load_ramp_raw,lambda_level_raw,lambda_duration_raw,lambda_ramp_raw,joint_raw,price_level_pct,price_ramp_pct,price_duration_pct,load_level_pct,load_ramp_pct,load_duration_pct,lambda_level_pct,lambda_ramp_pct,lambda_duration_pct,joint_pct,price_stress,load_stress,lambda_stress,stress_unscaled,stress_score
10,3,0,1.0098216891288758,0.020833333333333332,1.3644516468048096,1.565854549407959,0.09375,1.6061710119247437,1.6093849658966064,0.09375,1.467740535736084,0.007291666666666666,0.20588235294117646,0.029411764705882353,0.058823529411764705,0.17647058823529413,0.38235294117647056,0.3235294117647059,0.35294117647058826,0.17647058823529413,0.5,0.058823529411764705,0.125,0.2647058823529412,0.34558823529411764,0.19705882352941176,0.11764705882352941
11,4,0,4.656607437133789,0.3125,1.5739175081253052,2.964759683609009,0.17708333333333334,1.8334907293319702,3.2385528564453123,0.1875,1.678383231163025,0.10104166666666665,0.9705882352941176,0.4117647058823529,0.8823529411764706,0.7941176470588235,0.7352941176470589,0.6470588235294118,0.8235294117647058,0.47058823529411764,0.6764705882352942,0.6764705882352942,0.8088235294117647,0.7426470588235293,0.6985294117647058,0.7492647058823528,0.7647058823529411
12,5,1,3.8884175777435304,0.3125,2.2460427284240723,5.617724227905273,0.3125,1.8924797773361206,5.182839107513428,0.375,1.8832452297210693,0.21875,0.9705882352941176,1.0,0.8823529411764706,0.9705882352941176,0.9117647058823529,1.0,1.0,0.8529411764705882,0.9705882352941176,1.0,0.9558823529411765,0.9632352941176471,0.9558823529411765,0.9650735294117646,1.0
13,6,1,3.07211480140686,0.4166666666666667,1.5506197214126587,3.1196602821350097,0.20833333333333334,1.8620109558105469,2.954502582550049,0.3333333333333333,2.134953498840332,0.21875,0.7352941176470589,0.35294117647058826,1.0,0.8235294117647058,0.8529411764705882,0.8529411764705882,0.7352941176470589,0.9411764705882353,0.8529411764705882,1.0,0.7058823529411765,0.8382352941176471,0.8161764705882354,0.8128676470588236,0.9411764705882353
14,0,0,1.7075519323349,0.13541666666666666,1.4702208042144775,2.049414587020874,0.13541666666666666,1.6936835050582886,1.2375457286834717,0.03125,1.3626999855041504,0.014583333333333332,0.47058823529411764,0.23529411764705882,0.5882352941176471,0.35294117647058826,0.5,0.4117647058823529,0.17647058823529413,0.058823529411764705,0.08823529411764706,0.17647058823529413,0.4411764705882353,0.40441176470588236,0.125,0.34117647058823525,0.29411764705882354
15,1,0,3.2342449665069584,0.3645833333333333,1.6921182870864868,3.9783511638641356,0.2604166666666667,1.711331844329834,3.735805034637451,0.2916666666666667,1.2864439487457275,0.21354166666666666,0.7352941176470589,0.6176470588235294,0.9411764705882353,0.9411764705882353,0.5588235294117647,0.9705882352941176,0.8823529411764706,0.029411764705882353,0.8235294117647058,0.9117647058823529,0.7573529411764706,0.8529411764705883,0.6544117647058822,0.7985294117647057,0.8823529411764706
16,2,0,3.4225562572479244,0.2604166666666667,1.6370313167572021,2.5228952884674074,0.22916666666666666,1.5647521018981934,3.4905481815338137,0.3020833333333333,1.800642728805542,0.15520833333333334,0.8235294117647058,0.5588235294117647,0.7647058823529411,0.5588235294117647,0.20588235294117646,0.8529411764705882,0.8529411764705882,0.7352941176470589,0.8235294117647058,0.7941176470588235,0.7426470588235294,0.5441176470588235,0.8161764705882353,0.6919117647058823,0.7352941176470589
17,3,0,1.9946369886398314,0.125,1.952651023864746,2.8185307025909427,0.20833333333333334,1.5697270631790161,2.0479729175567627,0.11458333333333333,1.797236680984497,0.03229166666666666,0.5294117647058824,0.9117647058823529,0.5882352941176471,0.6764705882352942,0.2647058823529412,0.8529411764705882,0.5294117647058824,0.7058823529411765,0.5294117647058824,0.5294117647058824,0.6397058823529412,0.6176470588235294,0.5735294117647058,0.6055147058823529,0.6470588235294118
18,4,0,2.4305320262908934,0.125,1.5317984819412231,2.1546811103820804,0.1875,1.5851789712905884,2.183165168762207,0.11458333333333333,1.90025794506073,0.06458333333333333,0.6470588235294118,0.3235294117647059,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.6764705882352942,0.5882352941176471,0.8823529411764706,0.5294117647058824,0.6470588235294118,0.5514705882352942,0.4485294117647059,0.6470588235294117,0.5441176470588235,0.5588235294117647
19,5,1,3.652998971939087,0.22916666666666666,2.1149439811706543,2.3264843940734865,0.19791666666666666,1.6964776515960693,2.3077365875244142,0.21875,2.311846971511841,0.14375,0.8823529411764706,0.9705882352941176,0.6764705882352942,0.5294117647058824,0.5294117647058824,0.6764705882352942,0.6176470588235294,0.9705882352941176,0.7647058823529411,0.7941176470588235,0.8529411764705883,0.5661764705882353,0.7426470588235294,0.7272058823529413,0.7647058823529411
20,6,1,0.9883508801460266,0.041666666666666664,1.8144471645355225,2.1147707223892214,0.09375,1.8200366497039795,1.0579885721206665,0.052083333333333336,1.6710021495819092,0.021875,0.17647058823529413,0.7941176470588235,0.17647058823529413,0.4117647058823529,0.7058823529411765,0.3235294117647059,0.08823529411764706,0.4411764705882353,0.20588235294117646,0.38235294117647056,0.33088235294117646,0.463235294117647,0.20588235294117646,0.3661764705882352,0.35294117647058826
21,0,0,3.368031644821167,0.3541666666666667,1.4482332468032837,3.038703203201294,0.19791666666666666,1.7308034896850586,4.385078811645508,0.3854166666666667,1.9161152839660645,0.19374999999999998,0.7647058823529411,0.14705882352941177,0.9411764705882353,0.8235294117647058,0.5882352941176471,0.6764705882352942,0.9117647058823529,0.9117647058823529,1.0,0.8823529411764706,0.6544117647058822,0.7279411764705883,0.9338235294117647,0.7562499999999999,0.7941176470588235
22,1,0,1.1582873344421387,0.041666666666666664,1.6368860006332397,1.7349138021469117,0.09375,1.6502941846847534,1.0737013578414918,0.041666666666666664,1.817732572555542,0.007291666666666666,0.23529411764705882,0.5294117647058824,0.17647058823529413,0.2647058823529412,0.47058823529411764,0.3235294117647059,0.08823529411764706,0.7647058823529411,0.08823529411764706,0.058823529411764705,0.29411764705882354,0.33088235294117646,0.25735294117647056,0.2661764705882353,0.29411764705882354
23,2,0,3.888374376296997,0.3229166666666667,2.0463056564331055,3.411227798461914,0.25,1.4905776977539062,4.4166539192199705,0.3645833333333333,2.462794542312622,0.20104166666666665,0.9411764705882353,0.9411764705882353,0.9117647058823529,0.9117647058823529,0.14705882352941177,0.9411764705882353,0.9411764705882353,1.0,0.9117647058823529,0.8823529411764706,0.9338235294117646,0.7279411764705882,0.9485294117647058,0.85625,0.9705882352941176
24,3,0,3.692153978347778,0.3020833333333333,1.5610837936401367,2.8520115852355956,0.20833333333333334,1.853577733039856,3.141337537765503,0.2708333333333333,1.8658332824707031,0.13958333333333334,0.9117647058823529,0.38235294117647056,0.7941176470588235,0.7058823529411765,0.8235294117647058,0.8529411764705882,0.7647058823529411,0.7941176470588235,0.7647058823529411,0.7352941176470589,0.75,0.7720588235294118,0.7720588235294117,0.7588235294117647,0.8529411764705882
25,4,0,3.650760841369629,0.17708333333333334,1.7079440355300903,3.252828359603882,0.14583333333333334,1.5695997476577759,3.7495315074920654,0.19791666666666666,1.6434850692749023,0.08229166666666667,0.8235294117647058,0.6470588235294118,0.6470588235294118,0.8823529411764706,0.23529411764705882,0.5294117647058824,0.9117647058823529,0.38235294117647056,0.6764705882352942,0.6470588235294118,0.7352941176470588,0.6323529411764706,0.7205882352941178,0.6838235294117647,0.7058823529411765
26,5,1,0.4720704436302185,0.03125,1.6157622337341309,1.419226622581482,0.041666666666666664,1.8871005773544312,0.6460584163665771,0.020833333333333332,1.463356852531433,0.0,0.029411764705882353,0.47058823529411764,0.17647058823529413,0.08823529411764706,0.8823529411764706,0.0,0.029411764705882353,0.14705882352941177,0.0,0.058823529411764705,0.17647058823529413,0.2647058823529412,0.051470588235294115,0.17095588235294118,0.11764705882352941
27,6,1,1.353171443939209,0.041666666666666664,1.788772463798523,1.7551217555999754,0.10416666666666667,1.3575940132141113,1.6347445726394654,0.09375,1.7956732511520386,0.03229166666666666,0.3235294117647059,0.7058823529411765,0.17647058823529413,0.3235294117647059,0.08823529411764706,0.38235294117647056,0.4117647058823529,0.6764705882352942,0.5,0.5294117647058824,0.3823529411764706,0.27941176470588236,0.5,0.3860294117647059,0.35294117647058826
28,0,0,2.5757179260253906,0.1875,1.4888850450515747,2.2806817054748536,0.13541666666666666,1.8436495065689087,2.7443751811981203,0.14583333333333334,1.6337369680404663,0.051041666666666666,0.7058823529411765,0.2647058823529412,0.6764705882352942,0.5,0.7941176470588235,0.4117647058823529,0.6764705882352942,0.29411764705882354,0.6470588235294118,0.6176470588235294,0.5882352941176471,0.551470588235294,0.573529411764706,0.5775735294117647,0.5588235294117647
29,1,0,2.528541660308838,0.28125,1.8302690982818604,4.019728183746338,0.22916666666666666,1.9061630964279175,3.0237210273742674,0.3333333333333333,1.6426140069961548,0.15624999999999997,0.6764705882352942,0.8235294117647058,0.7941176470588235,0.9705882352941176,0.9411764705882353,0.8529411764705882,0.7647058823529411,0.35294117647058826,0.8529411764705882,0.8235294117647058,0.7426470588235294,0.9338235294117647,0.6838235294117647,0.8128676470588235,0.9411764705882353
30,2,0,0.22719953656196595,0.010416666666666666,1.6685737371444702,1.6104379177093506,0.07291666666666667,1.4920768737792969,1.4128737211227418,0.07291666666666667,1.4107286930084229,0.0,0.0,0.5882352941176471,0.0,0.20588235294117646,0.17647058823529413,0.20588235294117646,0.2647058823529412,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.14705882352941177,0.1985294117647059,0.25,0.16727941176470587,0.08823529411764706
31,3,0,0.8529755353927613,0.020833333333333332,1.3891997337341309,1.035437560081482,0.041666666666666664,1.5906137228012085,0.5021445751190186,0.020833333333333332,1.3715758323669434,0.007291666666666666,0.08823529411764706,0.11764705882352941,0.058823529411764705,0.0,0.3235294117647059,0.0,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705,0.08823529411764706,0.08088235294117647,0.03676470588235294,0.07352941176470587,0.0
32,4,0,1.4870590925216676,0.0625,1.5256353616714478,2.308566761016846,0.16666666666666666,1.7692339420318604,1.87357439994812,0.09375,1.585249423980713,0.014583333333333332,0.4117647058823529,0.29411764705882354,0.35294117647058826,0.5,0.6470588235294118,0.5588235294117647,0.47058823529411764,0.23529411764705882,0.5,0.17647058823529413,0.36764705882352944,0.5514705882352942,0.41911764705882354,0.4110294117647059,0.4117647058823529
33,5,1,1.4904656887054444,0.10416666666666667,1.8014237880706787,1.9446744680404664,0.11458333333333333,1.9254146814346313,1.942608618736267,0.07291666666666667,1.7177073955535889,0.029166666666666664,0.47058823529411764,0.7647058823529411,0.5,0.3235294117647059,1.0,0.38235294117647056,0.5,0.5294117647058824,0.35294117647058826,0.38235294117647056,0.5514705882352942,0.5073529411764706,0.47058823529411764,0.4985294117647059,0.5
