price,load,lambda,sin_hour,cos_hour,day_of_week,is_weekend,t,day_id
145.51271,97.39548,28.892036,-0.9659258262890684,0.2588190451025203,0,0,76,0
126.91885,86.375916,34.693695,-0.9469301294951057,0.3214394653031615,0,0,77,0
144.60086,95.139206,21.085253,-0.9238795325112866,0.38268343236509,0,0,78,0
146.41522,104.907555,29.657898,-0.8968727415326885,0.442288690219001,0,0,79,0
122.3241,85.85199,27.8594,-0.8660254037844386,0.5000000000000001,0,0,80,0
122.16445,104.24536,20.751135,-0.8314696123025455,0.5555702330196018,0,0,81,0
121.25914,103.59558,25.217842,-0.7933533402912352,0.6087614290087205,0,0,82,0
178.10309,111.00079,32.24545,-0.7518398074789772,0.6593458151000691,0,0,83,0
130.10332,100.857994,20.128284,-0.7071067811865477,0.7071067811865474,0,0,84,0
127.34491,95.6428,28.215199,-0.6593458151000694,0.7518398074789769,0,0,85,0
153.18216,76.7799,25.342012,-0.6087614290087209,0.7933533402912349,0,0,86,0
178.10309,80.55614,35.247066,-0.5555702330196022,0.8314696123025452,0,0,87,0
158.1143,110.21308,19.196375,-0.5000000000000004,0.8660254037844384,0,0,88,0
123.63776,110.77229,22.100283,-0.4422886902190014,0.8968727415326883,0,0,89,0
119.34649,98.8579,27.220541,-0.3826834323650904,0.9238795325112865,0,0,90,0
114.479866,108.86931,19.196375,-0.32143946530316186,0.9469301294951056,0,0,91,0
139.97778,100.91738,22.721825,-0.2588190451025207,0.9659258262890683,0,0,92,0
162.72589,110.83713,19.196375,-0.19509032201612872,0.9807852804032303,0,0,93,0
169.13586,110.81766,21.818047,-0.13052619222005168,0.9914448613738104,0,0,94,0
125.937935,111.01573,19.196375,-0.0654031292301428,0.9978589232386035,0,0,95,0
128.38472,105.84638,29.088432,0.0,1.0,1,0,96,1
118.2495,106.19782,19.196375,0.06540312923014306,0.9978589232386035,1,0,97,1
114.56457,80.71095,25.448198,0.13052619222005157,0.9914448613738104,1,0,98,1
111.91858,92.74698,22.509644,0.19509032201612825,0.9807852804032304,1,0,99,1
137.83055,75.03741,20.570677,0.25881904510252074,0.9659258262890683,1,0,100,1
137.29323,95.73271,24.750938,0.3214394653031616,0.9469301294951057,1,0,101,1
104.32505,97.16701,28.671879,0.3826834323650898,0.9238795325112867,1,0,102,1
109.91714,107.631805,19.196375,0.4422886902190013,0.8968727415326883,1,0,103,1
115.94538,95.30622,24.119589,0.49999999999999994,0.8660254037844387,1,0,104,1
164.69727,94.23671,26.34805,0.5555702330196022,0.8314696123025452,1,0,105,1
134.18999,108.12673,20.229208,0.6087614290087207,0.7933533402912352,1,0,106,1
142.29704,111.251236,19.196375,0.6593458151000688,0.7518398074789774,1,0,107,1
131.90219,89.05176,28.804203,0.7071067811865475,0.7071067811865476,1,0,108,1
124.64169,111.251236,21.2579,0.7518398074789773,0.659345815100069,1,0,109,1
97.512886,104.446266,21.880785,0.7933533402912352,0.6087614290087207,1,0,110,1
115.27838,106.59642,21.911148,0.8314696123025452,0.5555702330196023,1,0,111,1
147.43597,79.04488,21.166294,0.8660254037844386,0.5000000000000001,1,0,112,1
116.39351,103.78317,19.196375,0.8968727415326884,0.44228869021900125,1,0,113,1
122.97086,90.052315,28.448513,0.9238795325112867,0.38268343236508984,1,0,114,1
117.975044,87.244385,31.339409,0.9469301294951056,0.3214394653031617,1,0,115,1
147.4605,106.38481,19.196375,0.9659258262890683,0.25881904510252074,1,0,116,1
139.97546,81.68306,38.866356,0.9807852804032304,0.19509032201612833,1,0,117,1
131.37682,101.08715,27.796494,0.9914448613738104,0.1305261922200517,1,0,118,1
152.96973,77.09742,32.348763,0.9978589232386035,0.06540312923014305,1,0,119,1
142.98813,87.13907,29.185995,1.0,6.123233995736766e-17,1,0,120,1
157.00133,86.52921,23.025211,0.9978589232386035,-0.06540312923014314,1,0,121,1
107.352615,88.02602,25.617125,0.9914448613738105,-0.13052619222005138,1,0,122,1
122.40799,91.30858,27.483868,0.9807852804032304,-0.1950903220161282,1,0,123,1
131.29271,98.16392,31.937302,0.9659258262890683,-0.25881904510252085,1,0,124,1
119.352295,96.1166,26.975702,0.9469301294951057,-0.32143946530316136,1,0,125,1
167.99954,73.81491,38.523903,0.9238795325112867,-0.3826834323650897,1,0,126,1
153.45625,110.558716,31.921215,0.8968727415326884,-0.44228869021900113,1,0,127,1
128.28966,82.55356,28.509571,0.8660254037844387,-0.4999999999999998,1,0,128,1
150.94228,77.97107,33.830284,0.8314696123025455,-0.555570233019602,1,0,129,1
113.07302,104.99947,20.55213,0.7933533402912352,-0.6087614290087207,1,0,130,1
172.01802,107.201195,31.177889,0.7518398074789774,-0.6593458151000688,1,0,131,1
147.71332,76.449295,35.015827,0.7071067811865476,-0.7071067811865475,1,0,132,1
172.3906,73.53571,34.205956,0.659345815100069,-0.7518398074789773,1,0,133,1
141.37598,82.83748,31.25506,0.6087614290087209,-0.793353340291235,1,0,134,1
145.96553,111.251236,22.500826,0.5555702330196022,-0.8314696123025453,1,0,135,1
157.04784,95.41472,34.501934,0.49999999999999994,-0.8660254037844387,1,0,136,1
178.10309,75.918724,38.866356,0.4422886902190013,-0.8968727415326883,1,0,137,1
170.45374,105.787254,29.673176,0.3826834323650899,-0.9238795325112867,1,0,138,1
159.61429,82.53308,32.601273,0.32143946530316175,-0.9469301294951056,1,0,139,1
132.7453,77.65278,34.10625,0.258819045102521,-0.9659258262890682,1,0,140,1
138.18394,95.596146,28.011189,0.1950903220161286,-0.9807852804032304,1,0,141,1
139.37964,73.63546,33.68152,0.13052619222005157,-0.9914448613738104,1,0,142,1
157.61331,74.79464,35.044876,0.06540312923014312,-0.9978589232386035,1,0,143,1
167.05383,73.53571,37.589874,1.2246467991473532e-16,-1.0,1,0,144,1
151.63895,105.742065,27.236702,-0.06540312923014287,-0.9978589232386035,1,0,145,1
163.00322,109.599754,24.737068,-0.13052619222005177,-0.9914448613738104,1,0,146,1
133.53854,73.53571,37.504215,-0.19509032201612836,-0.9807852804032304,1,0,147,1
131.31558,105.35457,25.243734,-0.25881904510252035,-0.9659258262890684,1,0,148,1
136.32207,73.53571,32.509098,-0.32143946530316153,-0.9469301294951057,1,0,149,1
146.25381,73.70576,34.680737,-0.38268343236508967,-0.9238795325112868,1,0,150,1
108.31422,81.05211,30.130442,-0.4422886902190011,-0.8968727415326884,1,0,151,1
150.63243,73.53571,36.998947,-0.5000000000000001,-0.8660254037844386,1,0,152,1
128.22719,77.28714,38.310947,-0.555570233019602,-0.8314696123025455,1,0,153,1
116.609726,84.35097,30.570404,-0.6087614290087203,-0.7933533402912354,1,0,154,1
120.34593,76.89662,34.23657,-0.6593458151000688,-0.7518398074789775,1,0,155,1
161.3646,107.86696,20.359644,-0.7071067811865475,-0.7071067811865477,1,0,156,1
102.18746,93.35642,29.279682,-0.7518398074789773,-0.6593458151000691,1,0,157,1
112.298416,80.37215,30.016779,-0.7933533402912349,-0.6087614290087209,1,0,158,1
127.29399,108.901855,36.52214,-0.8314696123025452,-0.5555702330196022,1,0,159,1
104.26005,75.937195,26.511755,-0.8660254037844384,-0.5000000000000004,1,0,160,1
178.10309,111.251236,34.572575,-0.8968727415326883,-0.44228869021900136,1,0,161,1
118.22207,104.38054,29.74173,-0.9238795325112865,-0.38268343236509034,1,0,162,1
106.5845,74.322876,31.97573,-0.9469301294951056,-0.3214394653031618,1,0,163,1
114.73043,77.27234,34.80976,-0.9659258262890683,-0.25881904510252063,1,0,164,1
132.10428,86.88127,30.669916,-0.9807852804032303,-0.19509032201612866,1,0,165,1
141.8537,73.53571,34.588093,-0.9914448613738104,-0.13052619222005163,1,0,166,1
102.82884,104.18724,23.500404,-0.9978589232386035,-0.06540312923014273,1,0,167,1
108.15973,83.481026,23.819984,-1.0,-1.8369701987210297e-16,1,0,168,1
146.84523,93.43989,19.196375,-0.9978589232386036,0.06540312923014237,1,0,169,1
128.11305,77.668625,32.494217,-0.9914448613738105,0.13052619222005127,1,0,170,1
97.512886,95.05894,25.19393,-0.9807852804032304,0.1950903220161283,1,0,171,1
124.03993,93.88905,29.626966,-0.9659258262890684,0.2588190451025203,1,0,172,1
114.59721,85.39193,30.297256,-0.9469301294951057,0.3214394653031615,1,0,173,1
108.22817,105.59358,25.72015,-0.9238795325112866,0.38268343236509,1,0,174,1
97.512886,73.53571,27.834461,-0.8968727415326885,0.442288690219001,1,0,175,1
146.2095,73.53571,24.67193,-0.8660254037844386,0.5000000000000001,1,0,176,1
178.10309,111.251236,23.930752,-0.8314696123025455,0.5555702330196018,1,0,177,1
132.30652,110.776535,25.535479,-0.7933533402912352,0.6087614290087205,1,0,178,1
99.878914,96.044846,19.196375,-0.7518398074789772,0.6593458151000691,1,0,179,1
126.394356,77.00976,29.437126,-0.7071067811865477,0.7071067811865474,1,0,180,1
134.78198,73.53571,26.8816,-0.6593458151000694,0.7518398074789769,1,0,181,1
110.56815,87.09296,28.105848,-0.6087614290087209,0.7933533402912349,1,0,182,1
149.85818,74.52708,24.437311,-0.5555702330196022,0.8314696123025452,1,0,183,1
144.15808,87.253365,34.597023,-0.5000000000000004,0.8660254037844384,1,0,184,1
113.239975,73.53571,21.929321,-0.4422886902190014,0.8968727415326883,1,0,185,1
165.172,111.251236,19.196375,-0.3826834323650904,0.9238795325112865,1,0,186,1
104.41524,100.76423,24.816196,-0.32143946530316186,0.9469301294951056,1,0,187,1
132.37527,111.251236,23.623707,-0.2588190451025207,0.9659258262890683,1,0,188,1
152.29602,74.51276,32.54466,-0.19509032201612872,0.9807852804032303,1,0,189,1
166.63907,107.31575,19.876362,-0.13052619222005168,0.9914448613738104,1,0,190,1
120.5146,100.47016,22.982792,-0.0654031292301428,0.9978589232386035,1,0,191,1
108.929054,87.651,27.451199,0.0,1.0,2,0,192,2
133.0527,109.13179,21.34567,0.06540312923014306,0.9978589232386035,2,0,193,2
123.35052,103.537674,29.326782,0.13052619222005157,0.9914448613738104,2,0,194,2
110.03884,80.70318,25.450645,0.19509032201612825,0.9807852804032304,2,0,195,2
152.5601,86.03694,31.593124,0.25881904510252074,0.9659258262890683,2,0,196,2
119.682495,111.251236,19.196375,0.3214394653031616,0.9469301294951057,2,0,197,2
97.512886,96.43486,19.196375,0.3826834323650898,0.9238795325112867,2,0,198,2
117.07564,99.16878,22.593237,0.4422886902190013,0.8968727415326883,2,0,199,2
103.18534,73.53571,30.196169,0.49999999999999994,0.8660254037844387,2,0,200,2
134.2931,87.9971,28.722174,0.5555702330196022,0.8314696123025452,2,0,201,2
134.19107,106.31294,23.810745,0.6087614290087207,0.7933533402912352,2,0,202,2
97.51655,89.645325,22.586323,0.6593458151000688,0.7518398074789774,2,0,203,2
142.93414,75.92693,33.796356,0.7071067811865475,0.7071067811865476,2,0,204,2
145.14767,80.27537,32.843784,0.7518398074789773,0.659345815100069,2,0,205,2
98.742615,99.34381,27.224533,0.7933533402912352,0.6087614290087207,2,0,206,2
142.47218,74.97377,26.205399,0.8314696123025452,0.5555702330196023,2,0,207,2
98.58616,87.565674,23.740856,0.8660254037844386,0.5000000000000001,2,0,208,2
98.57018,91.024666,27.437515,0.8968727415326884,0.44228869021900125,2,0,209,2
128.0373,101.78708,22.336758,0.9238795325112867,0.38268343236508984,2,0,210,2
123.780106,74.062965,30.286291,0.9469301294951056,0.3214394653031617,2,0,211,2
150.52238,74.10428,31.887508,0.9659258262890683,0.25881904510252074,2,0,212,2
128.69397,92.49662,34.438107,0.9807852804032304,0.19509032201612833,2,0,213,2
135.66803,89.00998,30.27686,0.9914448613738104,0.1305261922200517,2,0,214,2
150.87332,108.25221,23.272114,0.9978589232386035,0.06540312923014305,2,0,215,2
151.48909,78.573135,35.141106,1.0,6.123233995736766e-17,2,0,216,2
141.70862,108.69328,22.516045,0.9978589232386035,-0.06540312923014314,2,0,217,2
111.53672,73.53571,24.889992,0.9914448613738105,-0.13052619222005138,2,0,218,2
147.91144,76.031204,37.091103,0.9807852804032304,-0.1950903220161282,2,0,219,2
115.16025,103.38438,25.16861,0.9659258262890683,-0.25881904510252085,2,0,220,2
147.31808,81.54035,30.614128,0.9469301294951057,-0.32143946530316136,2,0,221,2
169.85873,75.436874,35.601685,0.9238795325112867,-0.3826834323650897,2,0,222,2
153.31645,74.68675,35.092598,0.8968727415326884,-0.44228869021900113,2,0,223,2
124.98078,109.22938,19.883821,0.8660254037844387,-0.4999999999999998,2,0,224,2
173.57767,102.50138,31.637579,0.8314696123025455,-0.555570233019602,2,0,225,2
139.0947,75.61817,37.960648,0.7933533402912352,-0.6087614290087207,2,0,226,2
109.106514,97.835754,27.845146,0.7518398074789774,-0.6593458151000688,2,0,227,2
132.15082,97.04181,25.938526,0.7071067811865476,-0.7071067811865475,2,0,228,2
108.51601,73.53571,27.018686,0.659345815100069,-0.7518398074789773,2,0,229,2
99.17466,106.20859,19.421724,0.6087614290087209,-0.793353340291235,2,0,230,2
114.774414,73.53571,30.619514,0.5555702330196022,-0.8314696123025453,2,0,231,2
178.10309,73.53571,30.23111,0.49999999999999994,-0.8660254037844387,2,0,232,2
175.35405,85.37539,30.081474,0.4422886902190013,-0.8968727415326883,2,0,233,2
161.16837,102.59287,22.658627,0.3826834323650899,-0.9238795325112867,2,0,234,2
147.37,74.56237,34.678307,0.32143946530316175,-0.9469301294951056,2,0,235,2
164.75394,109.752556,29.050415,0.258819045102521,-0.9659258262890682,2,0,236,2
108.99643,79.036705,34.51683,0.1950903220161286,-0.9807852804032304,2,0,237,2
135.60625,81.32284,31.425663,0.13052619222005157,-0.9914448613738104,2,0,238,2
153.84915,73.53571,32.64573,0.06540312923014312,-0.9978589232386035,2,0,239,2
128.27531,86.975746,27.387964,1.2246467991473532e-16,-1.0,2,0,240,2
112.799675,107.2442,20.693779,-0.06540312923014287,-0.9978589232386035,2,0,241,2
157.72076,73.94907,38.866356,-0.13052619222005177,-0.9914448613738104,2,0,242,2
166.13168,92.92852,25.786917,-0.19509032201612836,-0.9807852804032304,2,0,243,2
146.05379,91.931076,28.29248,-0.25881904510252035,-0.9659258262890684,2,0,244,2
155.50935,73.53571,32.013878,-0.32143946530316153,-0.9469301294951057,2,0,245,2
177.73566,73.53571,38.41151,-0.38268343236508967,-0.9238795325112868,2,0,246,2
145.61404,111.251236,31.99772,-0.4422886902190011,-0.8968727415326884,2,0,247,2
97.512886,81.176926,19.196375,-0.5000000000000001,-0.8660254037844386,2,0,248,2
162.61023,73.53571,38.866356,-0.555570233019602,-0.8314696123025455,2,0,249,2
157.96652,99.882576,37.4763,-0.6087614290087203,-0.7933533402912354,2,0,250,2
146.67624,74.37042,38.866356,-0.6593458151000688,-0.7518398074789775,2,0,251,2
127.14847,93.03653,22.89781,-0.7071067811865475,-0.7071067811865477,2,0,252,2
173.56076,75.04142,37.784153,-0.7518398074789773,-0.6593458151000691,2,0,253,2
154.15323,73.53571,31.604061,-0.7933533402912349,-0.6087614290087209,2,0,254,2
135.84877,103.38068,30.659233,-0.8314696123025452,-0.5555702330196022,2,0,255,2
97.512886,111.251236,27.321102,-0.8660254037844384,-0.5000000000000004,2,0,256,2
127.66113,110.00263,19.623392,-0.8968727415326883,-0.44228869021900136,2,0,257,2
161.191,73.90375,32.092247,-0.9238795325112865,-0.38268343236509034,2,0,258,2
100.20426,100.11655,24.130207,-0.9469301294951056,-0.3214394653031618,2,0,259,2
155.02956,101.50026,26.813478,-0.9659258262890683,-0.25881904510252063,2,0,260,2
169.4191,102.586784,34.41149,-0.9807852804032303,-0.19509032201612866,2,0,261,2
150.79356,78.62376,31.0083,-0.9914448613738104,-0.13052619222005163,2,0,262,2
150.16318,110.87062,25.131222,-0.9978589232386035,-0.06540312923014273,2,0,263,2
98.946,95.324486,26.186205,-1.0,-1.8369701987210297e-16,2,0,264,2
119.29138,81.26367,31.665016,-0.9978589232386036,0.06540312923014237,2,0,265,2
149.03264,111.251236,22.396606,-0.9914448613738105,0.13052619222005127,2,0,266,2
129.66336,73.53571,32.37574,-0.9807852804032304,0.1950903220161283,2,0,267,2
152.10031,92.472176,30.497868,-0.9659258262890684,0.2588190451025203,2,0,268,2
149.64412,77.468376,34.256474,-0.9469301294951057,0.3214394653031615,2,0,269,2
100.33808,94.88544,28.006573,-0.9238795325112866,0.38268343236509,2,0,270,2
116.81909,86.53817,29.835396,-0.8968727415326885,0.442288690219001,2,0,271,2
113.75845,90.47688,28.616062,-0.8660254037844386,0.5000000000000001,2,0,272,2
101.68696,110.621,27.10176,-0.8314696123025455,0.5555702330196018,2,0,273,2
97.512886,78.60986,24.076166,-0.7933533402912352,0.6087614290087205,2,0,274,2
120.62629,96.8669,34.49556,-0.7518398074789772,0.6593458151000691,2,0,275,2
97.512886,110.66212,23.744427,-0.7071067811865477,0.7071067811865474,2,0,276,2
135.09892,73.64811,29.389107,-0.6593458151000694,0.7518398074789769,2,0,277,2
97.512886,110.560165,21.96923,-0.6087614290087209,0.7933533402912349,2,0,278,2
104.06053,106.9969,19.204327,-0.5555702330196022,0.8314696123025452,2,0,279,2
176.17213,110.665276,26.28643,-0.5000000000000004,0.8660254037844384,2,0,280,2
123.68501,84.474625,27.692228,-0.4422886902190014,0.8968727415326883,2,0,281,2
108.62604,109.83606,24.934677,-0.3826834323650904,0.9238795325112865,2,0,282,2
139.14307,110.23996,28.081394,-0.32143946530316186,0.9469301294951056,2,0,283,2
101.32736,108.78174,19.503922,-0.2588190451025207,0.9659258262890683,2,0,284,2
126.452034,104.99523,21.65131,-0.19509032201612872,0.9807852804032303,2,0,285,2
148.11261,96.64862,24.448156,-0.13052619222005168,0.9914448613738104,2,0,286,2
109.26605,111.251236,23.37931,-0.0654031292301428,0.9978589232386035,2,0,287,2
